"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"592","R,G","4","Halana and Alena, Partners","rare","Creature","1.99","1","2.13","1.01","0.02","0.2901554404145079","3555"
"593","R,G,W","4","Tifa, Martial Artist","mythic","Creature","0.99","1.33","1.06","2","1.53","0.5603448275862069","3548"
"594","B,G","4","Carth the Lion","rare","Creature","0.49","0.29","0.35","0.12","0.02","0.6875","3526"
"595","U,R","5","Firkraag, Cunning Instigator","mythic","Creature","6.99","6.4","7.84","0.34","undefined","0.391304347826087","3508"
"596","W,U","3","Plagon, Lord of the Beach","rare","Creature","4.49","3.24","4.27","6.1","13.65","0.27368421052631586","3492"
"597","R,W,B","5","Malik, Grim Manipulator","mythic","Creature","7.49","2.74","7.84","2.83","0.11","0.5460674157303365","3487"
"598","W,U,B,R","2","Bjorna, Nightfall Alchemist // Wernog, Rider's Chaplain","rare","Creature","0.59","0.49","0.35","0.24","0.63","0.3333333333333333","3487"
"599","G,U","6","Esix, Fractal Bloom","mythic","Creature","0.99","0.34","1.06","0.37","undefined","0.421875","3484"
"600","G,W,U","4","Kros, Defense Contractor","mythic","Creature","0.99","0.49","0.71","0.24","undefined","0.4444444444444444","3478"
"601","U,R,W","4","Brallin, Skyshark Rider // Shabraz, the Skyshark","mythic","Creature","0.99","4.53","1.06","1.97","4.96","0.3148148148148149","3471"
"602","U,R","3","River Song","rare","Creature","0.49","0.25","0.35","0.23","undefined","0.4666666666666667","3456"
"603","W,U","4","Ranar the Ever-Watchful","mythic","Creature","0.99","0.5","1.06","0.36","undefined","0.375","3456"
"604","R,W","4","Bruenor Battlehammer","uncommon","Creature","0.99","0.63","0.71","0.1","0.03","0.17934782608695668","3439"
"605","U,B","3","Araumi of the Dead Tide","uncommon","Creature","0.35","0.24","0.35","0.2","0.04","0.14285714285714285","3437"
"606","B,G","2","Aphelia, Viper Whisperer","mythic","Creature","14.99","13.47","18.53","11.9","undefined","0.5392156862745096","3436"
"607","B,R,G","5","Kresh the Bloodbraided","mythic","Creature","1.79","0.9","1.78","0.48","0.02","0.3","3423"
"608","W","2","Phelia, Exuberant Shepherd","rare","Creature","6.99","5.65","7.12","4.4","0.4","0.4708994708994709","3422"
"609","W","6","Darien, King of Kjeldor","rare","Creature","0.69","0.37","0.71","0.28","0.02","0.37681159420289856","3404"
"610","R,W","4","Brion Stoutarm","rare","Creature","0.79","0.64","0.71","0.36","0.02","0.2857142857142857","3390"
"611","","5","Ultima, Origin of Oblivion","rare","Creature","0.49","1.1","0.53","0.87","0.02","0.5981308411214953","3388"
"612","R,G","4","Jolene, the Plunder Queen","rare","Creature","11.99","6.4","12.83","3.79","1.34","0.3076923076923077","3373"
"613","R,G,W","3","Mayael the Anima","mythic","Creature","1.29","1.16","1.42","0.61","0.02","0.5","3368"
"614","W,U","3","Sokrates, Athenian Teacher","rare","Creature","1.29","0.5","1.06","0.42","0.02","0.6428571428571429","3348"
"615","B,R","3","Alesha, Who Laughs at Fate","rare","Creature","2.99","1.72","2.85","0.9","0.02","0.3015873015873016","3339"
"616","U,B","3","Etrata, Deadly Fugitive","mythic","Creature","0.99","0.53","0.71","0.37","0.02","0.3181818181818182","3307"
"617","G,U,R","5","Illuna, Apex of Wishes","mythic","Creature","0.99","0.46","0.71","0.25","0.02","0.2","3296"
"618","R,G,W","4","Bright-Palm, Soul Awakener","mythic","Creature","0.99","0.49","1.06","0.29","3.52","0.6666666666666666","3291"
"619","B,G,U","5","Volrath, the Shapestealer","mythic","Creature","1.29","0.92","1.06","0.4","1.56","0.5","3290"
"620","B","4","Gonti, Night Minister","rare","Creature","1.49","0.54","1.42","0.34","0.02","0.48366013071895436","3281"
"621","U,R","3","Vadrik, Astral Archmage","rare","Creature","0.49","0.34","0.35","0.21","0.02","0.6459627329192549","3271"
"622","R,G","6","Wort, the Raidmother","rare","Creature","0.49","0.43","0.35","0.25","0.02","0.2857142857142857","3262"
"623","","10","The Capitoline Triad","mythic","Creature","2.99","2.68","3.56","3.19","0.02","0.4254143646408839","3259"
"624","B,R","4","Chainer, Nightmare Adept","rare","Creature","0.99","0.65","0.71","0.32","0.02","0.27567567567567575","3236"
"625","G,W","3","Selvala, Explorer Returned","rare","Creature","0.49","0.25","0.35","0.18","0.03","0.2651933701657459","3235"
"626","G,U,R","4","Omnath, Locus of the Roil","mythic","Creature","11.99","8.11","12.12","5.37","0.02","0.4444444444444444","3232"
"627","G,U","6","Xolatoyac, the Smiling Flood","mythic","Creature","0.99","0.43","1.06","1.11","undefined","0.2631578947368421","3232"
"628","R,G","4","Yarus, Roar of the Old Gods","rare","Creature","0.49","0.25","0.35","0.19","0.02","0.17857142857142858","3222"
"629","B,G,U","7","Sin, Spira's Punishment","rare","Creature","0.49","0.42","0.53","0.27","0.03","0.627659574468085","3211"
"630","B,G,U","6","Otrimi, the Ever-Playful","mythic","Creature","0.99","0.99","1.06","0.15","2.05","0.06666666666666667","3200"
"631","U,B","5","Grimgrin, Corpse-Born","mythic","Creature","1.49","1.43","7.84","0.96","0.02","0.2","3190"
"632","B,G,U","7","Damia, Sage of Stone","mythic","Creature","6.99","5.7","6.41","3.07","0.39","0.5","3188"
"633","U","5","Jin-Gitaxias","mythic","Creature","16.99","14.57","1426.17","6.62","0.02","0.6542056074766355","3187"
"634","R,G","8","Borborygmos Enraged","rare","Creature","0.49","0.34","0.35","0.23","0.02","0","3181"
"635","R,G,W","6","Samut, the Driving Force","rare","Creature","0.49","0.25","0.35","0.03","0.02","0.19811320754716988","3180"
"636","R,G,W","4","Aragorn, Hornburg Hero","mythic","Creature","2.99","2.1","3.2","0.95","0.3","0.44","3166"
"637","B","9","Valgavoth, Terror Eater","mythic","Creature","17.99","14.53","17.82","12.34","0.17","1.2400000000000009","3163"
"638","W,U","3","Errant and Giada","rare","Creature","0.69","0.48","0.71","0.17","0.02","0.25","3163"
"639","B,G","4","Tyvar the Bellicose","mythic","Creature","4.49","3.36","4.27","3.96","0.02","0.6470588235294118","3160"
"640","U,B,R","7","Lord Xander, the Collector","mythic","Creature","1.79","1.48","2.13","1.48","0.02","1.0815850815850805","3157"
"641","U,R,W","4","Gandalf of the Secret Fire","mythic","Creature","1.99","1.04","1.42","1.02","0.14","0.09523809523809523","3152"
"642","G,W","2","Samwise Gamgee","rare","Creature","2.79","0.59","2.85","1.2","0.02","0.23121387283236985","3148"
"643","U,R","2","Ral, Monsoon Mage","mythic","Creature","4.99","3.56","5.7","4.17","1.19","0.5294117647058822","3136"
"644","B","3","Gix, Yawgmoth Praetor","mythic","Creature","3.49","2.42","2.85","1.65","0.17","0.5329670329670332","3115"
"645","R,W","3","Three Dog, Galaxy News DJ","rare","Creature","0.49","0.25","0.35","0.19","0.38","0.5217391304347826","3108"
"646","B,R","4","Mishra, Claimed by Gix","mythic","Creature","7.99","5.36","7.12","4.55","0.02","0.2857142857142857","3105"
"647","R,G","5","Zilortha, Strength Incarnate","rare","Creature","0.79","0.49","0.71","0.35","0.2","0.2","3081"
"648","U,R","4","Myra the Magnificent","mythic","Creature","0.99","0.35","1.06","0.58","undefined","0.6666666666666666","3075"
"649","U,B","3","Tegwyll, Duke of Splendor","mythic","Creature","0.99","1","1.06","1.01","2.51","0.37500000000000006","3074"
"650","G,W,U","5","Roon of the Hidden Realm","rare","Creature","0.49","0.4","0.35","0.2","0.03","0.35119047619047616","3068"
"651","W,B","4","Orah, Skyclave Hierophant","rare","Creature","0.49","0.27","0.35","0.09","0.02","0.8125","3051"
"652","G,W,U","4","Phelddagrif","rare","Creature","8.99","8.54","9.26","4.12","0.13","0.375","3045"
"653","G,U,R","5","Gimbal, Gremlin Prodigy","mythic","Creature","0.99","0.39","0.71","0.19","1.14","0.4444444444444444","3038"
"654","W","4","Elesh Norn","mythic","Creature","6.99","5.99","2139.26","5.47","0.03","0.7222222222222222","3035"
"655","R","5","Rionya, Fire Dancer","rare","Creature","14.99","10.4","15.68","11.69","0.57","0.5252525252525253","3026"
"656","B,G","2","Old Stickfingers","rare","Creature","0.49","0.26","0.35","0.15","0.02","0.18478260869565216","3014"
"657","W","4","Preston, the Vanisher","rare","Creature","19.99","17.32","20.67","15.56","undefined","0.3644859813084112","3011"
"658","R","4","Daretti, Scrap Savant","rare","Planeswalker","1.29","0.92","1.06","0.59","1.26","0.37362637362637363","3003"
"659","W,U","6","Bruna, Light of Alabaster","mythic","Creature","0.99","0.5","1.06","0.67","0.02","0.5555555555555556","3003"
"660","B,G","4","Jenova, Ancient Calamity","rare","Creature","0.59","1","0.53","0.52","0.02","0.32558139534883723","3000"
"661","G,U","3","Edric, Spymaster of Trest","rare","Creature","1.29","0.63","1.42","0.65","0.02","0.48760330578512395","2994"
"662","U","4","Charix, the Raging Isle","rare","Creature","0.49","0.4","0.35","0.39","0.02","0.24166666666666667","2984"
"663","W,B","3","Teysa, Opulent Oligarch","rare","Creature","0.49","0.34","0.35","0.22","0.02","0.42105263157894735","2983"
"664","W,B","3","Ardbert, Warrior of Darkness","rare","Creature","0.79","0.33","0.71","0.38","2.14","0.4205607476635514","2978"
"665","W","3","Adeline, Resplendent Cathar","rare","Creature","3.99","3","4.98","2.72","0.02","0.4350282485875706","2974"
"666","R,W","5","Commander Mustard","rare","Creature","0.79","0.7","0.71","0.29","0.1","0.26666666666666666","2968"
"667","W,U,B,R,G","5","Horde of Notions","rare","Creature","0.99","1","1.42","0.35","0.02","0.29411764705882354","2961"
"668","R","6","Lathliss, Dragon Queen","rare","Creature","1.29","1","1.42","0.99","0.02","0.37869822485207083","2958"
"669","W,U","3","Tameshi, Reality Architect","rare","Creature","0.79","0.39","0.71","0.33","0.09","0.14285714285714285","2956"
"670","R,W","5","Aurelia, the Law Above","rare","Creature","2.79","1.5","2.85","0.7","0.02","0.225130890052356","2954"
"671","R,G","5","Nikya of the Old Ways","rare","Creature","0.59","0.48","0.53","0.24","0.02","0.5","2950"
"672","B,R,G,W","4","Tana, the Bloodsower // Tymna the Weaver","mythic","Creature","5.49","4.96","4.98","3.46","1.65","0.8571428571428571","2947"
"673","G,W","3","Calix, Guided by Fate","mythic","Creature","14.99","12.44","16.39","12.36","0.02","0.3622047244094489","2938"
"674","W,B","2","Killian, Ink Duelist","uncommon","Creature","0.99","0.48","1.06","0.21","0.03","0.390625","2937"
"675","R","3","Zurzoth, Chaos Rider","rare","Creature","1.49","0.94","1.42","0.69","1.72","0.21666666666666665","2937"
"676","R,W","4","Neyali, Suns' Vanguard","mythic","Creature","1.99","2.17","2.13","1.27","2.98","0.19047619047619052","2927"
"677","U","5","The Watcher in the Water","mythic","Creature","2.79","2.29","2.85","1.33","0.02","0.2631578947368421","2925"
"678","W,B","3","Nalia de'Arnise","mythic","Creature","0.99","0.5","1.06","0.25","0.54","0","2919"
"679","R,G,W","2","Kaust, Eyes of the Glade","mythic","Creature","0.99","0.25","0.71","0.19","0.78","0.0625","2916"
"680","R","3","Chandra, Fire of Kaladesh","mythic","Creature","2.49","1.71","2.13","1.31","0.02","0.375","2911"
"681","R,W","3","Kellan, the Fae-Blooded","mythic","Creature","8.99","5.09","9.26","5.72","0.03","0.4020618556701031","2908"
"682","U,R","3","Aegar, the Freezing Flame","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.2","2905"
"683","U,B,R","3","Tetsuo, Imperial Champion","mythic","Creature","0.99","0.56","0.71","0.63","0.12","0.75","2900"
"684","R,W,B","8","Licia, Sanguine Tribune","mythic","Creature","3.99","3.59","3.2","undefined","5.54","0.17391304347826086","2896"
"685","G,U","3","Pir, Imaginative Rascal // Toothy, Imaginary Friend","rare","Creature","6.99","4.38","5.7","5.55","2.72","0.36363636363636365","2895"
"686","R,W","2","Pia Nalaar, Consul of Revival","rare","Creature","0.69","0.39","0.71","0.54","0.02","0.3157894736842105","2884"
"687","G,U","4","Vannifar, Evolved Enigma","mythic","Creature","1.29","0.64","1.42","0.88","0.02","0.4230769230769231","2881"
"688","W,U,B,R,G","5","General Tazri","mythic","Creature","1.29","2.17","1.42","0.65","0.02","0.36363636363636365","2872"
"689","R,G,W","3","Marath, Will of the Wild","mythic","Creature","0.99","0.75","1.06","0.93","0.29","0.47058823529411764","2872"
"690","R,G","5","Wildsear, Scouring Maw","mythic","Creature","0.99","0.54","1.06","1.39","2","0.4603174603174603","2868"
"691","R,W","3","Wyleth, Soul of Steel","mythic","Creature","4.49","2.99","4.27","2.5","13.41","0.18181818181818182","2866"
"692","G","5","Yedora, Grave Gardener","uncommon","Creature","0.35","0.2","0.35","0.12","0.02","0.34513274336283184","2865"
"693","W,B","5","Liesa, Forgotten Archangel","rare","Creature","0.99","0.5","1.42","0.5","0.02","0.5340909090909085","2864"
"694","R","1","Ragavan, Nimble Pilferer","mythic","Creature","39.99","33","39.21","25.37","7.73","1.292042657916324","2861"
"695","U","2","Kami of the Crescent Moon","rare","Creature","9.49","5.86","7.84","3.73","0.02","0.1711229946524064","2857"
"696","U,B","5","Hidetsugu and Kairi","rare","Creature","0.49","0.37","0.35","0.14","0.02","0.29824561403508787","2851"
"697","G","3","Legolas, Master Archer","rare","Creature","0.79","0.31","0.53","0.22","0.02","0","2849"
"698","B","4","Rev, Tithe Extractor","rare","Creature","29.99","30","32.08","23.45","7.53","0.6742081447963798","2823"
"699","W,U,B","6","Elenda and Azor","mythic","Creature","0.99","0.5","1.06","0.31","4.12","0.5172413793103449","2810"
"700","R,W","1","Zabaz, the Glimmerwasp","rare","Creature","0.49","0.32","0.35","0.28","0.03","0.45","2809"
"701","U,R","2","Balmor, Battlemage Captain","uncommon","Creature","0.35","0.2","0.35","0.11","0.03","0.25000000000000033","2808"
"702","W,U,B","3","The Celestial Toymaker","rare","Creature","32.99","27","32.08","26.63","undefined","0.5333333333333333","2803"
"703","W,U,B,R,G","5","Sliver Gravemother","mythic","Creature","14.99","19.99","23.52","11.79","1.86","1.1147540983606548","2802"
"704","R,G","3","Svella, Ice Shaper","uncommon","Creature","0.35","0.2","0.35","0.02","0.03","0.25","2797"
"705","R,W","7","Gisela, Blade of Goldnight","mythic","Creature","2.49","1.44","2.13","1.02","0.02","0.7492537313432835","2786"
"706","R","3","Gornog, the Red Reaper","rare","Creature","6.99","4.25","7.12","3.35","undefined","0.3493975903614458","2779"
"707","B,R","3","Totentanz, Swarm Piper","uncommon","Creature","0.35","0.2","0.35","0.13","0.03","0.13636363636363635","2770"
"708","B","4","Ashcoat of the Shadow Swarm","mythic","Creature","79.99","53.29","78.43","39.26","undefined","0.44","2763"
"709","R,G,W","3","Jared Carthalion, True Heir","rare","Creature","0.49","0.25","0.35","0.11","0.2","0.3333333333333333","2751"
"710","U,B","6","Gyruda, Doom of Depths","rare","Creature","0.59","0.5","0.53","0.02","0.02","0.5694444444444444","2751"
"711","B,R,G","4","Soul of Windgrace","mythic","Creature","0.99","0.25","0.71","0.27","0.02","0.3157894736842105","2747"
"712","U,B,R","3","Malcolm, Keen-Eyed Navigator // Vial Smasher the Fierce","uncommon","Creature","0.35","0.24","0.35","0.17","0.04","0.4747474747474747","2745"
"713","G,U","4","Alaundo the Seer","rare","Creature","0.49","0.25","0.35","0.13","undefined","0.35294117647058826","2739"
"714","B,G","5","Mazirek, Kraul Death Priest","rare","Creature","1.49","0.5","1.42","1.49","0.7","0.35937500000000017","2736"
"715","R,G,W","4","Toph, the First Metalbender","rare","Creature","0.99","21","undefined","19.7","undefined","0","2732"
"716","U,B","2","Francisco, Fowl Marauder // Malcolm, Keen-Eyed Navigator","rare","Creature","0.49","0.25","0.35","0.25","2.27","0.06666666666666667","2724"
"717","G","3","Ezuri, Renegade Leader","mythic","Creature","9.49","6.89","7.84","6.86","0.02","0.39361702127659576","2723"
"718","","3","Liberator, Urza's Battlethopter","rare","Creature","6.49","4.86","6.41","2.95","0.02","0.3383233532934128","2722"
"719","R,G","2","Ruby, Daring Tracker","uncommon","Creature","0.35","0.2","0.21","0.11","0.03","0.17560975609756097","2714"
"720","R","2","Ashling the Pilgrim","rare","Creature","0.49","0.29","0.35","0.17","0.02","0.8125","2711"
"721","R,W","5","Baeloth Barrityl, Entertainer // Noble Heritage","mythic","Creature","12.99","10.27","12.12","11.14","undefined","0.48214285714285715","2706"
"722","G","4","Ruxa, Patient Professor","rare","Creature","4.49","3.18","4.27","2.52","1.27","0.29411764705882354","2694"
"723","U,B,R","5","Ashnod the Uncaring","mythic","Creature","0.99","0.45","0.71","0.33","0.08","0.4666666666666667","2689"
"724","U,B,R","4","Jeleva, Nephalia's Scourge","mythic","Creature","2.49","1.24","2.49","1.21","0.02","0.5909090909090909","2684"
"725","W,U","2","Lavinia, Azorius Renegade","rare","Creature","0.69","0.42","0.53","0.37","0.31","0.9130434782608695","2679"
"726","W,U,B","6","Sharuum the Hegemon","rare","Creature","0.49","0.35","0.35","0.24","0.02","0.5714285714285714","2676"
"727","U,B,R","4","Cormela, Glamour Thief","uncommon","Creature","0.35","0.2","0.35","0.08","0.03","0.375","2674"
"728","B,R","5","Tor Wauki the Younger","uncommon","Creature","0.99","0.7","1.06","0.23","1.26","0.3","2674"
"729","U,B","5","Oskar, Rubbish Reclaimer","rare","Creature","0.69","0.49","0.71","0.38","1.92","0.3333333333333333","2670"
"730","W","5","Gandalf the White","mythic","Creature","7.49","5.53","7.84","5.04","0.02","0.521505376344086","2669"
"731","R,G","4","Stangg, Echo Warrior","rare","Creature","0.49","0.39","0.35","0.24","0.02","0.42105263157894735","2665"
"732","G,W","3","Lae'zel, Vlaakith's Champion // Master Chef","rare","Creature","3.49","1.47","3.56","1.8","undefined","0.2684365781710914","2649"
"733","B,G","3","Glissa, the Traitor","mythic","Creature","2.99","2","2.49","0.63","0.02","0.5238095238095238","2646"
"734","U,R,W","4","Ruhan of the Fomori","mythic","Creature","2.29","2.74","2.13","0.6","0.19","0.42105263157894735","2643"
"735","W,U,B,R,G","2","Jenson Carthalion, Druid Exile","mythic","Creature","0.99","0.75","1.06","0.73","1.34","0.17647058823529413","2641"
"736","G,U,R","5","Me, the Immortal","rare","Creature","0.49","0.25","0.35","0.27","undefined","0.7058823529411765","2639"
"737","U,B,R","6","Missy","rare","Creature","0.49","0.3","0.35","0.39","undefined","1.0666666666666667","2633"
