"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"1768","G","6","Multani, Yavimaya's Avatar","mythic","Creature","0.99","0.26","0.71","0.28","0.02","0.37","510"
"1769","W,B","4","Neyam Shai Murad","rare","Creature","0.49","0.37","0.35","0.2","0.06","0.35","509"
"1770","W","4","Sierra, Nuka's Biggest Fan","rare","Creature","0.49","0.25","0.54","0.22","0.71","0.48","508"
"1771","B,G","3","Exdeath, Void Warlock","uncommon","Creature","0.35","0.2","0.35","0.05","0.03","0.31","508"
"1772","B","4","Kalitas, Traitor of Ghet","mythic","Creature","5.99","5.0","6.42","5.03","0.03","0.41","507"
"1773","R","3","Adamaro, First to Desire","rare","Creature","1.29","0.89","1.42","0.37","0.02","0.47","505"
"1774","G","2","Torgal, A Fine Hound","uncommon","Creature","0.35","0.25","0.35","0.09","0.03","0.14","505"
"1775","B","3","Drana, Liberator of Malakir","mythic","Creature","0.99","0.55","1.06","1.0","0.02","0.19","504"
"1776","G","6","Surrak and Goreclaw","rare","Creature","12.99","6.99","13.56","6.58","0.02","0.35","501"
"1777","U,B","2","Krydle of Baldur's Gate","uncommon","Creature","0.35","0.25","0.35","0.15","0.03","0.15","501"
"1778","B","5","Drana, Kalastria Bloodchief","rare","Creature","0.69","0.51","0.54","0.33","0.02","0.25","499"
"1779","U,B,R","7","Dargo, the Shipwrecker // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.21","0.22","0.04","0.32","498"
"1780","B,R","2","Mauhúr, Uruk-hai Captain","uncommon","Creature","0.35","0.2","0.21","0.12","0.03","0.25","498"
"1781","G,W","4","Asmira, Holy Avenger","rare","Creature","0.99","1.43","0.71","1.68","0.04","0.33","498"
"1782","B,G","1","Valentin, Dean of the Vein","rare","Creature","0.69","0.5","0.71","0.54","0.02","0.16","497"
"1783","B","8","Torgaar, Famine Incarnate","rare","Creature","0.49","0.49","0.35","0.26","0.02","0.37","495"
"1784","G,U","3","Erestor of the Council","rare","Creature","0.49","0.25","0.35","0.06","0.36","0.06","494"
"1785","G,W","2","Farmer Cotton","rare","Creature","1.29","0.76","1.42","1.16","1.91","0.2","493"
"1786","G,U","4","Vhal, Candlekeep Researcher // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.04","","0.35","493"
"1787","G,W,U,B","5","Ravos, Soultender // Thrasios, Triton Hero","mythic","Creature","12.99","8.99","11.42","5.73","8.98","0.36","493"
"1788","B,G","4","Sarevok, Deathbringer // Raised by Giants","uncommon","Creature","0.35","0.2","0.21","0.09","","0.1","492"
"1789","U","2","Katara, Waterbending Master","mythic","Creature","9.99","57.47","","","","0","492"
"1790","B,G","3","Armix, Filigree Thrasher // Ich-Tekik, Salvage Splicer","uncommon","Creature","0.35","0.25","0.35","0.17","0.04","0.23","489"
"1791","U,R,W","4","The War Doctor // K-9, Mark I","rare","Creature","0.49","0.29","0.54","0.26","","0.36","488"
"1792","G","6","Kogla, the Titan Ape","rare","Creature","4.49","2.18","3.21","3.07","0.02","0.38","486"
"1793","B","3","Nashi, Moon Sage's Scion","mythic","Creature","1.99","1.32","2.14","1.03","0.02","0.35","485"
"1794","B,R","2","Vial Smasher, Gleeful Grenadier","uncommon","Creature","0.35","0.21","0.21","0.08","0.03","0.06","483"
"1795","W,B","5","Ravos, Soultender // Tormod, the Desecrator","mythic","Creature","12.99","8.99","11.42","5.73","8.98","0.36","482"
"1796","R,W","4","Gerrard, Weatherlight Hero","rare","Creature","0.59","0.5","0.54","0.47","0.5","0.0","481"
"1797","R","4","Hazoret the Fervent","mythic","Creature","0.99","0.45","1.06","0.26","0.02","0.33","480"
"1798","G,U","5","Ambassador Blorpityblorpboop","uncommon","Creature","0.35","0.18","0.21","0.07","","1.13","479"
"1799","B,R","7","Dargo, the Shipwrecker // Tevesh Szat, Doom of Fools","uncommon","Creature","0.35","0.25","0.21","0.22","0.04","0.32","479"
"1800","R","3","Captain Ripley Vance","uncommon","Creature","0.35","0.2","0.21","0.07","0.03","0.17","479"
"1801","U,B,R","4","Cecily, Haunted Mage","rare","Creature","0.69","0.5","0.71","0.16","1.18","0.73","479"
"1802","U","6","Kairi, the Swirling Sky","mythic","Creature","1.29","0.74","1.06","0.78","0.02","0.37","478"
"1803","W,U,B","6","Dromar, the Banisher","rare","Creature","3.99","2.46","3.21","1.91","0.27","0.76","477"
"1804","G,W","4","Anara, Wolvid Familiar // Yoshimaru, Ever Faithful","uncommon","Creature","1.49","0.5","1.42","0.33","0.04","0.27","477"
"1805","G","9","The Tarrasque","mythic","Creature","5.99","2.65","4.28","2.57","0.02","0.18","476"
"1806","U,R","3","Bilbo, Retired Burglar","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.11","476"
"1807","G,U","5","Elrond of the White Council","rare","Creature","0.49","0.25","0.54","0.23","0.34","0.76","476"
"1808","U","4","Kaho, Minamo Historian","uncommon","Creature","0.35","0.22","0.35","0.12","0.02","0.58","475"
"1809","B,R,G","3","Xira Arien","rare","Creature","0.49","0.25","0.35","0.14","0.02","0.0","475"
"1810","B,R","3","Locke, Treasure Hunter","rare","Creature","0.49","0.28","0.54","0.41","2.2","0.27","475"
"1811","B","5","Junji, the Midnight Sky","mythic","Creature","0.99","0.63","1.06","0.49","0.02","0.4","475"
"1812","G","3","Peregrin Took","uncommon","Creature","0.69","0.25","0.54","0.18","0.03","0.44","474"
"1813","G,W,U","3","Katara, the Fearless","rare","Creature","0.79","16.0","85.69","","","0","473"
"1814","G,W","7","Torsten, Founder of Benalia","mythic","Creature","1.49","1.76","1.42","0.72","0.83","0.55","473"
"1815","B,R","4","Uglúk of the White Hand","uncommon","Creature","0.35","0.2","0.21","0.07","0.03","0.5","473"
"1816","G,W","5","Ich-Tekik, Salvage Splicer // Rebbec, Architect of Ascension","uncommon","Creature","0.35","0.24","0.35","0.13","0.04","0.11","473"
"1817","R","4","The Red Terror","rare","Creature","3.49","5.0","3.56","2.26","1.12","0.22","473"
"1818","W","6","Patron of the Kitsune","rare","Creature","1.29","1.45","1.06","0.45","0.02","0.0","472"
"1819","B","4","Evin, Waterdeep Opportunist","rare","Creature","9.99","10.48","12.13","6.07","","0.5","471"
"1820","U,B","6","Silumgar, the Drifting Death","rare","Creature","0.59","0.67","0.71","0.16","0.02","0.23","470"
"1821","W,B","5","Moira and Teshar","mythic","Creature","0.99","0.4","0.71","0.32","2.0","0.22","470"
"1822","G","1","Oviya Pashiri, Sage Lifecrafter","uncommon","Creature","0.35","0.24","0.21","0.09","0.02","0.44","468"
"1823","R","3","Pashalik Mons","rare","Creature","2.29","1.06","2.14","0.9","0.02","0.26","465"
"1824","W,U","4","Sakashima of a Thousand Faces // Yoshimaru, Ever Faithful","mythic","Creature","44.99","32.0","46.41","30.03","13.91","0.9","464"
"1825","G,W","2","Kellan, Daring Traveler","rare","Creature","0.49","0.25","0.35","0.12","0.03","0.78","463"
"1826","R","5","Urabrask the Hidden","mythic","Creature","2.49","3.0","4.28","1.09","0.02","0.7","463"
"1827","B","5","Drana, the Last Bloodchief","mythic","Creature","1.99","1.42","1.78","2.07","0.02","0.46","463"
"1828","G,U,R","6","Kodama of the East Tree // Kraum, Ludevic's Opus","rare","Creature","5.49","3.07","5.71","3.6","10.91","0.92","462"
"1829","G,W","2","Catti-brie of Mithral Hall","rare","Creature","0.49","0.38","0.54","0.15","0.78","0.0","462"
"1830","G,U","4","Kydele, Chosen of Kruphix // Thrasios, Triton Hero","mythic","Creature","2.79","2.05","1.78","2.99","1.16","0.47","462"
"1831","U,B","4","Ramirez DePietro, Pillager","uncommon","Creature","0.35","0.22","0.21","0.13","0.57","0.22","462"
"1832","W,U","6","Gwaihir the Windlord","uncommon","Creature","0.35","0.2","0.35","0.12","0.03","0.27","461"
"1833","B,G","5","Sapling of Colfenor","rare","Creature","5.99","3.7","5.71","4.02","0.02","0.0","461"
"1834","R,W","3","Anax and Cymede","rare","Creature","0.49","0.32","0.35","0.18","0.02","0.21","460"
"1835","R,G,W,U","3","Ludevic, Necro-Alchemist // Sidar Kondo of Jamuraa","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","460"
"1836","W","8","Zetalpa, Primal Dawn","rare","Creature","0.49","0.25","0.35","0.15","0.02","0.42","458"
"1837","G,W,U","4","Ishai, Ojutai Dragonspeaker // Kodama of the East Tree","mythic","Creature","3.99","5.51","4.28","2.66","0.84","0.59","458"
"1838","R","4","Neheb, Dreadhorde Champion","rare","Creature","1.29","0.5","1.42","0.34","0.02","0.25","457"
"1839","U,R","4","Tibor and Lumia","rare","Creature","0.49","0.4","0.35","0.2","0.02","0.38","457"
"1840","R","4","Kurkesh, Onakke Ancient","rare","Creature","0.49","0.43","0.35","0.18","0.02","0.57","456"
"1841","U,B","5","Taigam, Sidisi's Hand","uncommon","Creature","0.35","0.24","0.21","0.19","0.06","0.35","455"
"1842","R","3","Slobad, Iron Goblin","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.38","455"
"1843","B","6","Geth, Lord of the Vault","mythic","Creature","0.99","0.5","0.71","0.36","0.02","0.18","453"
"1844","B","2","Butch DeLoria, Tunnel Snake","uncommon","Creature","0.35","0.25","0.35","0.21","2.42","0.0","452"
"1845","G,U","6","Kodama of the East Tree // Thrasios, Triton Hero","rare","Creature","5.49","3.07","5.71","3.6","10.91","0.92","451"
"1846","G,W,U,B","4","Kydele, Chosen of Kruphix // Ravos, Soultender","mythic","Creature","2.79","2.05","1.78","2.99","1.16","0.47","450"
"1847","R,W","5","Éomer, King of Rohan","rare","Creature","0.69","0.45","0.54","0.51","1.05","0.23","449"
"1848","U,B,R","3","Nathan Drake, Treasure Hunter","mythic","Creature","","","","","","0","449"
"1849","R,W","4","Caparocti Sunborn","uncommon","Creature","0.35","0.19","0.21","0.05","0.03","0.12","447"
"1850","G,U","2","Korlessa, Scale Singer","uncommon","Creature","0.35","0.2","0.35","0.2","2.26","0.15","447"
"1851","Colorless","1","Hope of Ghirapur","rare","Creature","3.49","1.49","3.56","1.36","0.02","0.47","446"
"1852","U","3","Kefnet the Mindful","mythic","Creature","0.99","0.31","0.71","0.33","0.02","0.34","446"
"1853","B,R,G","2","Ellie, Brick Master // Joel, Resolute Survivor","mythic","Creature","","","","","","0","445"
"1854","R,W","3","Risona, Asari Commander","rare","Creature","0.49","0.28","0.35","0.09","0.02","0.0","445"
"1855","U","5","Teferi, Mage of Zhalfir","mythic","Creature","1.99","0.96","2.14","0.47","0.02","1.17","444"
"1856","W,U,B","4","The Destined Warrior","rare","Creature","","59.99","","","","0","444"
"1857","B,R","3","Lyzolda, the Blood Witch","rare","Creature","0.59","0.5","0.54","0.2","0.02","0.38","443"
"1858","U","5","Syr Elenora, the Discerning","uncommon","Creature","0.35","0.2","0.21","0.03","0.03","0.0","441"
"1859","U,B","3","Symbiote Spider-Man","rare","Creature","0.49","0.73","0.54","0.42","0.2","0.38","441"
"1860","R","3","Firion, Wild Rose Warrior","rare","Creature","0.49","0.69","0.54","0.42","0.02","0.3","440"
"1861","U,R","4","Kraum, Violent Cacophony","uncommon","Creature","0.35","0.2","0.35","0.11","0.03","0.31","438"
"1862","U,R","5","Najal, the Storm Runner","uncommon","Creature","0.35","0.19","0.21","0.03","0.03","0.33","436"
"1863","W,U","3","Rasputin, the Oneiromancer","rare","Creature","0.49","0.25","0.35","0.12","0.03","0.0","435"
"1864","W,B","4","Estinien Varlineau","rare","Creature","0.49","0.25","0.35","0.22","0.54","0.29","434"
"1865","U,B,R","5","Sol'Kanar the Tainted","mythic","Creature","0.99","0.4","0.71","0.02","0.02","0.21","433"
"1866","G,U,R","2","Krark, the Thumbless // Kydele, Chosen of Kruphix","rare","Creature","2.29","1.06","7.85","1.14","10.32","0.71","433"
"1867","B,R","5","Sauron, the Lidless Eye","mythic","Creature","3.49","4.69","3.56","1.85","0.02","0.25","433"
"1868","U,B","5","Ultimecia, Time Sorceress","uncommon","Creature","0.35","0.2","0.35","0.1","0.03","0.3","433"
"1869","R","5","Urabrask, Heretic Praetor","mythic","Creature","2.99","1.1","3.21","0.02","0.02","0.55","432"
"1870","W","1","Mikaeus, the Lunarch","mythic","Creature","0.79","0.5","1.06","0.27","0.02","0.24","431"
"1871","U","3","Mathise, Surge Channeler","rare","Creature","7.49","5.13","7.13","3.66","","0.07","431"
"1872","U","2","Bill Ferny, Bree Swindler","uncommon","Creature","0.35","0.2","0.21","0.07","0.03","0.25","431"
"1873","G,W","4","Halsin, Emerald Archdruid // Inspiring Leader","uncommon","Creature","0.35","0.2","0.21","0.11","0.21","0.07","431"
"1874","U,B","5","Dralnu, Lich Lord","rare","Creature","0.49","0.35","0.35","0.12","0.02","0.1","429"
"1875","W","4","Qala, Ajani's Pridemate","uncommon","Creature","0.79","0.43","0.71","0.4","1.45","0.09","429"
"1876","U,B","4","Superior Spider-Man","rare","Creature","3.99","2.15","4.28","3.44","1.47","0.48","425"
"1877","U","4","Naru Meha, Master Wizard","mythic","Creature","1.29","0.99","1.42","0.52","0.02","0.41","425"
"1878","B,G","3","Grakmaw, Skyclave Ravager","rare","Creature","0.49","0.4","0.35","0.14","0.02","0.32","424"
"1879","U,B","5","Nebuchadnezzar","rare","Creature","0.49","0.5","0.54","0.38","0.04","0.53","424"
"1880","U","3","Jill, Shiva's Dominant","rare","Creature","0.79","0.65","0.71","0.55","0.02","0.3","424"
"1881","U","4","Chisei, Heart of Oceans","rare","Creature","1.49","2.23","1.78","0.4","0.02","0.21","423"
"1882","U","3","Kiora, the Rising Tide","rare","Creature","0.79","0.62","0.71","0.99","0.02","0.2","423"
"1883","B","5","Black Cat, Cunning Thief","rare","Creature","0.49","0.58","0.71","0.28","0.01","0.64","423"
"1884","U,B,R,G","5","Ikra Shidiqi, the Usurper // Kraum, Ludevic's Opus","mythic","Creature","0.99","0.5","1.06","0.36","2.08","0.3","423"
"1885","U","4","Padeem, Consul of Innovation","uncommon","Creature","2.29","1.02","2.14","0.61","0.02","0.32","422"
"1886","W","3","Lita, Mechanical Engineer","mythic","Creature","13.99","14.02","15.7","10.66","","0.29","422"
"1887","W","4","Halvar, God of Battle","mythic","Creature","32.99","28.74","32.13","13.09","0.02","0.32","422"
"1888","R,G","5","Alena, Kessig Trapper // Halana, Kessig Ranger","uncommon","Creature","0.39","0.25","0.54","0.13","0.04","0.25","421"
"1889","W","3","Danitha Capashen, Paragon","uncommon","Creature","0.59","0.3","0.54","0.23","0.03","0.18","421"
"1890","U","4","Danny Pink","rare","Creature","21.99","14.12","22.13","12.82","","0.26","421"
"1891","U,R","5","Karlach, Fury of Avernus // Feywild Visitor","mythic","Creature","16.99","11.27","17.13","10.43","6.49","0.61","420"
"1892","B","3","Shadow, Mysterious Assassin","rare","Creature","0.49","0.3","0.54","0.47","2.05","0.27","419"
"1893","B,R","4","Exava, Rakdos Blood Witch","rare","Creature","0.49","0.39","0.35","0.55","0.02","0.11","418"
"1894","U","4","Maeve, Insidious Singer","mythic","Creature","9.99","8.48","10.71","2.81","","0.18","417"
"1895","G,W","2","Shanna, Sisay's Legacy","uncommon","Creature","0.35","0.2","0.21","0.08","0.03","0.35","415"
"1896","B","8","Gorex, the Tombshell","uncommon","Creature","0.39","0.25","0.35","0.18","0.21","0.21","415"
"1897","U,R","2","Malcolm, the Eyes","rare","Creature","0.49","0.25","0.54","0.2","0.02","0.07","414"
"1898","W","2","Anafenza, Kin-Tree Spirit","uncommon","Creature","0.35","0.25","0.35","0.14","0.02","0.05","414"
"1899","B,R","4","Carnage, Crimson Chaos","rare","Creature","1.49","1.16","1.06","0.92","0.17","0.51","414"
"1900","W,U","4","Arcade Gannon","rare","Creature","0.49","0.25","0.35","0.14","0.32","0.43","413"
"1901","B","2","Gollum, Scheming Guide","rare","Creature","1.29","0.42","1.06","1.36","0.02","0.12","413"
"1902","B","3","Kalakscion, Hunger Tyrant","uncommon","Creature","0.35","0.2","0.35","0.09","0.03","0.12","409"
"1903","B,R","5","Karlach, Fury of Avernus // Agent of the Shadow Thieves","mythic","Creature","16.99","11.27","17.13","10.43","6.49","0.61","408"
"1904","R","5","Surtr, Fiery Jötun","rare","Creature","1.79","4.32","1.42","1.23","0.02","0.5","408"
"1905","B","7","Lorcan, Warlock Collector","rare","Creature","0.49","0.59","0.54","0.62","0.99","0.26","408"
"1906","R","4","Fumiko the Lowblood","rare","Creature","0.79","0.64","0.71","0.25","0.02","0.2","408"
"1907","W,U","3","Volo, Itinerant Scholar // Folk Hero","mythic","Creature","0.99","0.4","0.71","0.24","","0.12","406"
"1908","W","2","Kemba, Kha Enduring","rare","Creature","0.49","0.29","0.35","0.18","0.02","0.25","405"
"1909","W,U,B,R","3","Ludevic, Necro-Alchemist // Tymna the Weaver","mythic","Creature","2.29","1.5","2.14","2.24","1.97","0.24","405"
"1910","B","6","Asmodeus the Archfiend","rare","Creature","0.69","0.41","0.54","0.36","0.02","0.43","405"
"1911","W,B","5","Eirdu, Carrier of Dawn","mythic","Creature","","49.99","","","","0","405"
"1912","W","5","Djeru, With Eyes Open","rare","Creature","0.49","0.49","0.35","0.4","0.02","0.52","404"
"1913","U","5","Taniwha","rare","Creature","4.99","4.8","4.99","2.72","0.05","0.29","400"
"1914","B,G","4","Vhati il-Dal","rare","Creature","0.59","0.9","0.71","0.23","0.02","0.78","400"
"1915","G,W,U,B","4","Sidar Kondo of Jamuraa // Silas Renn, Seeker Adept","mythic","Creature","0.99","0.26","0.71","0.19","0.33","0.28","399"
"1916","W","4","Bennie Bracks, Zoologist","mythic","Creature","3.99","2.26","3.56","3.71","8.6","0.21","398"
"1917","R","4","Márton Stromgald","rare","Creature","5.49","6.06","4.99","4.86","0.03","0.4","398"
"1918","R","4","Diaochan, Artful Beauty","rare","Creature","20.99","22.29","22.13","46.36","0.25","0.0","398"
"1919","G","4","Imaryll, Elfhame Elite","mythic","Creature","13.99","14.97","13.56","6.66","","0.43","397"
"1920","G","4","Esika's Chariot","rare","Artifact","0.59","0.35","0.54","0.9","0.02","0.24","397"
"1921","W,U,B","4","Ishai, Ojutai Dragonspeaker // Tevesh Szat, Doom of Fools","mythic","Creature","3.99","5.51","4.28","2.66","0.84","0.59","397"
"1922","B,R","3","Falthis, Shadowcat Familiar // Kediss, Emberclaw Familiar","uncommon","Creature","0.49","0.25","0.35","0.18","0.05","0.29","396"
"1923","G","5","Emissary Green","rare","Creature","0.79","0.52","1.06","0.54","0.1","0.0","395"
"1924","G,U,R","5","Kraum, Ludevic's Opus // Thrasios, Triton Hero","rare","Creature","7.99","5.77","6.42","2.86","0.4","0.67","395"
"1925","R,W","3","Odric, Blood-Cursed","rare","Creature","0.49","0.25","0.35","0.19","0.02","0.0","395"
"1926","U,R","3","Livaan, Cultist of Tiamat // Sword Coast Sailor","uncommon","Creature","0.35","0.2","0.21","0.06","0.44","0.36","395"
"1927","B,R","7","Barktooth Warbeard","uncommon","Creature","1.79","2.49","1.78","0.46","0.06","0.22","394"
"1928","B,R","2","Tymaret, the Murder King","rare","Creature","0.49","0.34","0.35","0.26","0.02","0.0","393"
"1929","W","3","Lae'zel, Vlaakith's Champion // Noble Heritage","rare","Creature","3.99","1.42","3.56","1.8","","0.27","392"
"1930","W","6","Takeno, Samurai General","rare","Creature","1.79","0.93","1.42","0.42","0.02","0.55","392"
"1931","R,W","4","Tori D'Avenant, Fury Rider","uncommon","Creature","0.35","0.2","0.21","0.06","0.03","0.12","391"
"1932","G,U","3","Jaheira, Friend of the Forest // Clan Crafter","rare","Creature","4.99","2.95","4.99","4.26","3.85","0.41","390"
"1933","G,W","5","Dromoka, the Eternal","rare","Creature","0.79","0.62","0.54","0.38","0.02","0.22","390"
