"Rank","Colors","CMC","Name","Rarity","Type","Card Kingdom","TCGPlayer","Face to Face","Cardmarket","Cardhoarder","Salt","Decks"
"1126","B,R","5","Greven, Predator Captain","mythic","Creature","0.99","0.5","1.07","0.54","10.92","0.41","32"
"1127","W","2","Tataru Taru","rare","Creature","8.99","6.29","9.3","5.67","6.44","0.43","32"
"1128","U,B","3","The Cyber-Controller","rare","Creature","0.49","0.3","0.54","0.35","","0.2","32"
"1129","U,B","5","Nymris, Oona's Trickster","rare","Creature","0.49","0.3","0.35","0.2","0.56","0.15","32"
"1130","R","3","Vincent, Vengeful Atoner","rare","Creature","0.79","0.42","1.07","0.81","1.82","0.37","32"
"1131","W","5","Celestine, the Living Saint","rare","Creature","27.99","21.0","27.9","18.75","1.54","0.41","32"
"1132","U,B","4","Etrata, the Silencer","rare","Creature","0.69","0.99","0.71","0.31","0.02","0.49","32"
"1133","R","3","Valduk, Keeper of the Flame","uncommon","Creature","0.35","0.2","0.21","0.05","0.03","0.28","32"
"1134","G","3","Sasaya, Orochi Ascendant","rare","Creature","4.99","2.55","4.29","0.95","0.02","0.67","32"
"1135","G,W","3","Mirri, Weatherlight Duelist","rare","Creature","3.99","2.99","4.29","2.29","0.54","0.51","32"
"1136","U,R","3","Eruth, Tormented Prophet","rare","Creature","0.69","0.49","0.71","0.17","0.02","0.12","32"
"1137","U","2","The Reality Chip","rare","Creature","5.49","3.02","3.57","2.09","0.02","0.29","32"
"1138","U,B,R","4","Ashad, the Lone Cyberman","rare","Creature","0.49","0.25","0.35","0.23","","0.69","32"
"1139","W,U,B","4","Rebbec, Architect of Ascension // Silas Renn, Seeker Adept","uncommon","Creature","0.35","0.25","0.35","0.19","0.04","0.53","32"
"1140","U,B","5","Mirko Vosk, Mind Drinker","rare","Creature","0.99","0.64","0.71","0.7","0.02","0.6","32"
"1141","U,B","2","Vohar, Vodalian Desecrator","uncommon","Creature","0.39","0.2","0.35","0.08","0.03","0.17","32"
"1142","B,G","5","Glissa, Herald of Predation","rare","Creature","0.49","0.33","0.35","0.14","0.02","0.31","32"
"1143","G,W","7","Ghalta and Mavren","rare","Creature","2.99","1.51","2.86","0.35","0.02","0.33","31"
"1144","W,U,B","6","Nevinyrral, Urborg Tyrant","rare","Creature","0.49","0.35","0.35","0.2","0.33","0.47","31"
"1145","G,W","3","Serah Farron","rare","Creature","0.49","0.51","0.54","0.4","0.02","0.48","31"
"1146","U","6","Kairi, the Swirling Sky","mythic","Creature","1.29","0.74","1.07","0.78","0.02","0.37","31"
"1147","U","4","Ojer Pakpatiq, Deepest Epoch","mythic","Creature","3.49","2.27","4.29","2.71","0.02","0.33","31"
"1148","B,R","7","Bladewing, Deathless Tyrant","rare","Creature","3.99","2.81","3.21","1.41","0.89","0.4","31"
"1149","R","3","Laelia, the Blade Reforged","rare","Creature","0.99","0.58","1.42","0.55","0.02","0.28","31"
"1150","U","6","Teferi, Temporal Archmage","rare","Planeswalker","0.79","0.75","1.07","0.78","1.11","0.74","31"
"1151","B","5","Sheoldred","mythic","Creature","19.99","16.57","1431.15","14.89","0.06","0.86","31"
"1152","G,W,U","3","Rigo, Streetwise Mentor","rare","Creature","0.49","0.25","0.35","0.11","0.02","0.06","31"
"1153","R,G,W","3","Huatli, Poet of Unity","mythic","Creature","0.99","0.59","1.07","0.72","0.02","0.25","31"
"1154","W","2","Keleth, Sunmane Familiar // Yoshimaru, Ever Faithful","uncommon","Creature","0.35","0.25","0.35","0.07","0.04","0.0","30"
"1155","W","4","Beza, the Bounding Spring","mythic","Creature","11.99","9.2","10.73","12.07","4.2","0.56","30"
"1156","B","3","Kaervek, the Punisher","rare","Creature","0.49","0.31","0.35","0.26","0.02","0.45","30"
"1157","U","2","Tetsuko Umezawa, Fugitive","uncommon","Creature","0.35","0.2","0.21","0.12","0.03","0.33","30"
"1158","U","4","Mu Yanling, Wind Rider","mythic","Creature","0.99","0.61","1.07","0.13","0.09","0.18","30"
"1159","G,U","2","Gretchen Titchwillow","uncommon","Creature","0.35","0.25","0.35","0.18","0.03","0.32","30"
"1160","W,U","4","Rhoda, Geist Avenger // Timin, Youthful Geist","rare","Creature","0.49","0.5","0.54","0.38","0.42","0.06","30"
"1161","B","4","Erebos, God of the Dead","mythic","Creature","17.99","10.34","13.59","10.46","0.02","0.43","30"
"1162","W,U","4","Belisarius Cawl","rare","Creature","0.49","0.42","0.35","0.26","0.04","0.65","30"
"1163","U,R","6","Arjun, the Shifting Flame","rare","Creature","0.49","0.48","0.35","0.14","0.03","0.37","30"
"1164","U","7","Memnarch","rare","Creature","4.99","5.18","5.0","3.03","0.02","0.86","30"
"1165","R","4","Jaxis, the Troublemaker","rare","Creature","2.99","1.18","2.86","0.7","0.02","0.21","30"
"1166","U,B,R","4","Mairsil, the Pretender","mythic","Creature","0.99","0.59","0.71","","0.02","0.47","30"
"1167","U","10","Jin-Gitaxias, Core Augur","mythic","Creature","9.49","5.75","10.73","6.4","0.02","2.57","30"
"1168","R,G","2","Redshift, Rocketeer Chief","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.17","30"
"1169","B,G","3","Greta, Sweettooth Scourge","uncommon","Creature","0.35","0.25","0.35","0.17","0.03","0.11","29"
"1170","R","6","Godo, Bandit Warlord","rare","Creature","0.99","0.95","1.07","0.53","0.02","0.92","29"
"1171","U,B","2","Nashi, Searcher in the Dark","rare","Creature","0.49","0.25","0.35","0.12","0.02","0.26","29"
"1172","R,G","5","Karlach, Fury of Avernus // Raised by Giants","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","29"
"1173","W,B","5","Krav, the Unredeemed // Regna, the Redeemer","rare","Creature","3.49","2.89","3.21","2.58","0.49","0.21","29"
"1174","U","2","Hydro-Man, Fluid Felon","rare","Creature","0.49","0.49","1.07","0.46","0.03","0.47","29"
"1175","B,R","4","Anje, Maid of Dishonor","rare","Creature","0.59","0.49","0.71","0.21","0.02","0.35","29"
"1176","B","5","The Speed Demon","mythic","Creature","1.99","1.53","2.14","1.39","0.02","0.15","29"
"1177","U,R","3","Shao Jun","uncommon","Creature","0.35","0.2","0.21","0.07","0.04","0.21","29"
"1178","G","5","Vorinclex","mythic","Creature","6.99","5.65","1001.8","5.91","0.03","0.51","29"
"1179","G","3","Sandman, Shifting Scoundrel","rare","Creature","0.49","0.49","0.71","0.36","0.01","0.32","29"
"1180","U,B","2","Lazav, the Multifarious","mythic","Creature","0.49","0.25","0.35","0.15","0.02","0.25","29"
"1181","B,R","4","Carnage, Crimson Chaos","rare","Creature","1.49","1.28","1.07","0.92","0.17","0.51","29"
"1182","W","7","Bruna, the Fading Light","rare","Creature","3.99","2.58","2.5","1.02","0.02","0.28","29"
"1183","U,B","3","Zellix, Sanity Flayer // Haunted One","mythic","Creature","27.99","18.86","25.04","4.32","7.37","0.32","29"
"1184","R,W,B","4","Jirina Kudro","mythic","Creature","0.99","0.57","1.07","0.08","1.74","0.13","29"
"1185","R","5","Heartless Hidetsugu","rare","Creature","1.99","1.71","2.14","0.57","0.02","0.97","29"
"1186","W,U,B","2","Tawnos, Solemn Survivor","mythic","Creature","0.99","0.41","0.71","0.42","0.2","0.25","29"
"1187","U,B","4","Ramses, Assassin Lord","rare","Creature","1.99","2.12","1.78","2.63","1.82","0.81","29"
"1188","B,R","3","Gut, True Soul Zealot // Agent of the Iron Throne","uncommon","Creature","0.35","0.2","0.35","0.13","7.72","0.07","29"
"1189","R,G","5","Karlach, Fury of Avernus // Hardy Outlander","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","28"
"1190","G,U,R","2","Krark, the Thumbless // Thrasios, Triton Hero","rare","Creature","2.29","1.05","7.86","1.11","10.03","0.71","28"
"1191","U","6","Arcanis the Omnipotent","rare","Creature","0.59","0.3","0.35","0.06","0.02","0.18","28"
"1192","R,G","6","Kodama of the East Tree // Toggo, Goblin Weaponsmith","rare","Creature","5.49","3.09","5.72","3.6","10.91","0.92","28"
"1193","R,G","2","Gallia of the Endless Dance","rare","Creature","0.49","0.29","0.35","0.11","0.02","0.0","28"
"1194","R,G,W","4","Kitt Kanto, Mayhem Diva","mythic","Creature","0.99","0.4","1.07","0.02","","0.0","28"
"1195","U","3","Svyelun of Sea and Sky","mythic","Creature","0.99","0.3","0.71","0.49","0.41","0.25","28"
"1196","U,B","4","Garland, Royal Kidnapper","rare","Creature","","69.99","","","","0","28"
"1197","W,U,B","3","The Ever-Changing 'Dane","rare","Creature","0.49","0.3","0.35","0.13","0.17","0.25","28"
"1198","B,R","2","Valki, God of Lies","mythic","Creature","4.49","3.21","3.57","2.43","0.47","0.55","28"
"1199","U,R,W","3","Shu Yun, the Silent Tempest","rare","Creature","0.49","0.26","0.35","0.2","0.02","0.19","28"
"1200","R","7","Themberchaud","rare","Creature","13.99","17.35","17.88","8.53","","0.29","28"
"1201","G,U","5","Tawnos, the Toymaker","rare","Creature","0.49","0.49","0.54","0.24","0.02","1.27","28"
"1202","R,G,W","6","Annie Flash, the Veteran","mythic","Creature","0.99","0.3","0.71","0.14","0.02","0.53","28"
"1203","R,W","4","Cadric, Soul Kindler","rare","Creature","4.49","4.99","5.0","2.54","1.38","0.27","28"
"1204","U","3","Geralf, the Fleshwright","mythic","Creature","2.29","1.28","2.5","1.41","0.17","0.07","28"
"1205","Colorless","2","Syr Ginger, the Meal Ender","rare","Creature","1.99","0.75","2.5","0.56","0.02","0.12","28"
"1206","R,W,B","3","Jeska, Thrice Reborn // Tymna the Weaver","mythic","Planeswalker","5.99","5.88","5.72","6.1","4.05","0.38","28"
"1207","B","4","Braids, Cabal Minion","rare","Creature","0.49","0.75","0.35","0.64","0.02","2.21","28"
"1208","B,R,G","5","Sek'Kuar, Deathkeeper","rare","Creature","0.49","0.25","0.35","0.1","0.02","0.22","28"
"1209","U,R","5","Ganax, Astral Hunter // Feywild Visitor","uncommon","Creature","0.99","0.37","1.07","0.49","4.73","0.22","28"
"1210","B,R","4","Hidetsugu, Devouring Chaos","rare","Creature","0.49","0.29","0.35","0.02","0.02","0.13","28"
"1211","Colorless","3","The Peregrine Dynamo","rare","Creature","2.49","1.87","2.5","1.26","1.74","0.05","28"
"1212","B,G","3","Willowdusk, Essence Seer","mythic","Creature","0.99","0.78","1.07","0.27","1.47","0.24","28"
"1213","B,R","3","Locke, Treasure Hunter","rare","Creature","0.49","0.28","0.54","0.38","2.2","0.27","28"
"1214","W,B","4","Drana and Linvala","rare","Creature","4.99","4.77","4.29","1.5","0.02","0.98","28"
"1215","U,R","3","Mary Read and Anne Bonny","rare","Creature","0.49","0.52","0.54","0.8","0.02","0.38","28"
"1216","G,U","2","Doc Aurlock, Grizzled Genius","uncommon","Creature","0.49","0.25","0.35","0.2","0.03","0.17","28"
"1217","W,B","4","Ria Ivor, Bane of Bladehold","rare","Creature","0.49","0.25","0.35","0.07","0.02","0.35","27"
"1218","Colorless","10","Ulamog, the Defiler","mythic","Creature","24.99","20.39","25.75","18.18","0.16","1.82","27"
"1219","G,W","4","Caradora, Heart of Alacria","rare","Creature","0.49","0.25","0.35","0.13","0.02","0.22","27"
"1220","G","5","Kura, the Boundless Sky","mythic","Creature","2.99","2.0","2.86","1.0","0.02","0.3","27"
"1221","R","5","Plargg and Nassari","rare","Creature","3.49","1.62","3.57","1.57","0.02","0.46","27"
"1222","U,B,R,G","4","Kydele, Chosen of Kruphix // Vial Smasher the Fierce","mythic","Creature","2.79","2.08","1.78","2.99","1.16","0.47","27"
"1223","R,G","4","Amarant Coral","rare","Creature","","69.99","","","","0","27"
"1224","R,W","3","Phlage, Titan of Fire's Fury","mythic","Creature","17.99","11.33","17.17","16.99","25.44","0.47","27"
"1225","B","3","The Meep","rare","Creature","23.99","23.0","22.89","19.24","","0.62","27"
"1226","W,U","5","Dragonlord Ojutai","mythic","Creature","0.99","0.59","7.15","0.39","0.02","0.17","27"
"1227","G,W,U","5","Isu the Abominable","mythic","Creature","1.79","1.5","1.78","1.25","","0.47","27"
"1228","B,R","5","Obosh, the Preypiercer","rare","Creature","0.49","0.39","0.35","0.1","0.02","0.69","27"
"1229","G,W","3","Wylie Duke, Atiin Hero","rare","Creature","0.49","0.25","0.35","0.22","0.02","0.15","27"
"1230","U,B,R","5","The Valeyard","rare","Creature","0.49","0.51","0.54","0.22","","0.81","27"
"1231","B,R","3","Setzer, Wandering Gambler","rare","Creature","0.49","0.25","0.35","0.27","0.74","0.33","27"
"1232","W,B,G","3","Nikara, Lair Scavenger // Yannik, Scavenging Sentinel","mythic","Creature","0.99","0.75","1.07","0.89","1.93","0.05","27"
"1233","U","4","Jalira, Master Polymorphist","uncommon","Creature","0.35","0.25","0.35","0.13","0.02","0.67","27"
"1234","R,G,W","5","Rith, Liberated Primeval","mythic","Creature","2.49","1.0","2.5","1.36","0.02","0.53","27"
"1235","R","4","Gogo, Mysterious Mime","rare","Creature","3.99","2.0","4.29","3.27","2.85","0.37","27"
"1236","W","3","Kemba, Kha Regent","uncommon","Creature","0.35","0.25","0.35","0.11","0.02","0.27","27"
"1237","B,G","3","Exdeath, Void Warlock","uncommon","Creature","0.35","0.2","0.35","0.05","0.03","0.31","27"
"1238","B,G","4","Nemata, Primeval Warden","rare","Creature","0.79","0.3","0.71","0.26","0.02","0.32","27"
"1239","R,G","3","Samut, Vizier of Naktamun","mythic","Creature","2.79","1.37","2.86","2.5","0.02","0.07","27"
"1240","W,U","2","Urianger Augurelt","rare","Creature","0.49","0.25","0.35","0.27","0.61","0.2","27"
"1241","U,B","4","Taeko, the Patient Avalanche","mythic","Creature","16.99","14.21","15.02","7.72","","0.2","27"
"1242","G,W,U","4","Kestia, the Cultivator","mythic","Creature","1.29","1.19","1.07","0.79","9.72","0.0","27"
"1243","G,W","3","Ohabi Caleria","rare","Creature","0.49","0.35","0.35","0.13","0.03","0.25","26"
"1244","B,G,U","5","Brokkos, Apex of Forever","mythic","Creature","2.29","1.16","2.14","1.4","0.02","0.35","26"
"1245","U,R","6","Melek, Izzet Paragon","uncommon","Creature","0.35","0.25","0.35","0.16","0.02","0.3","26"
"1246","U","4","Hermes, Overseer of Elpis","rare","Creature","0.79","0.33","1.07","0.76","1.2","0.27","26"
"1247","B,R","7","Kefka, Dancing Mad","rare","Creature","1.79","0.54","2.14","1.58","3.31","0.59","26"
"1248","G,W,U","6","Amareth, the Lustrous","rare","Creature","0.79","0.5","0.54","0.2","0.52","0.29","26"
"1249","R","4","RMS Titanic","rare","Artifact","4.49","3.69","4.29","2.36","","0.12","26"
"1250","W","5","Abdel Adrian, Gorion's Ward // Far Traveler","uncommon","Creature","0.35","0.2","0.35","0.19","","0.26","26"
"1251","R","2","Spider-Punk","rare","Creature","4.49","3.15","4.29","3.8","1.25","0.73","26"
"1252","U,B","2","The Master, Formed Anew","rare","Creature","0.49","0.25","0.35","0.14","","0.24","26"
"1253","B,R","4","Green Goblin, Nemesis","rare","Creature","3.49","2.0","2.86","1.4","","0.42","26"
"1254","B","8","Vilis, Broker of Blood","rare","Creature","11.99","8.76","10.73","7.3","0.02","0.81","26"
"1255","B","4","Starscream, Power Hungry","mythic","Creature","4.99","4.79","5.0","1.03","12.34","0.53","26"
"1256","U,B,R","4","Lord of Tresserhorn","rare","Creature","2.49","4.55","2.86","1.54","0.03","0.06","26"
"1257","R,W","4","Agrus Kos, Eternal Soldier","rare","Creature","0.99","0.69","1.42","0.51","","0.24","26"
"1258","R,W","3","Aisha of Sparks and Smoke","rare","Creature","1.29","0.53","1.07","0.41","","0.43","26"
"1259","B,G","4","The Swarmweaver","rare","Creature","0.49","0.3","0.35","0.14","0.02","0.12","26"
"1260","W,U","2","Esior, Wardwing Familiar // Ishai, Ojutai Dragonspeaker","uncommon","Creature","1.29","0.62","1.07","0.37","0.04","0.35","26"
"1261","R,W,B","3","Kaalia, Zenith Seeker","mythic","Creature","14.99","9.76","11.44","6.35","0.02","0.26","26"
"1262","U","7","Nezahal, Primal Tide","rare","Creature","11.99","8.15","10.01","7.97","0.02","0.8","26"
"1263","R,W","5","Karlach, Fury of Avernus // Flaming Fist","mythic","Creature","16.99","11.21","17.17","10.43","6.49","0.61","26"
"1264","G,U","3","Troyan, Gutsy Explorer","uncommon","Creature","0.35","0.2","0.21","0.1","0.03","0.24","26"
"1265","G,U","3","Vorel of the Hull Clade","rare","Creature","0.49","0.25","0.54","0.29","0.02","0.44","26"
"1266","U,B","2","Lazav, Wearer of Faces","rare","Creature","0.49","0.25","0.35","0.17","0.02","0.0","26"
"1267","B,G,U","3","Nashi, Moon's Legacy","rare","Creature","0.49","0.29","0.35","0.24","0.02","0.24","26"
"1268","U","3","Cosima, God of the Voyage","rare","Creature","0.99","0.6","1.42","0.02","0.02","0.25","26"
"1269","G,U","7","Sin, Unending Cataclysm","rare","Creature","0.49","0.34","0.54","0.43","1.52","0.42","26"
"1270","G,U,R","5","Borborygmos and Fblthp","mythic","Creature","0.99","0.47","0.71","0.22","0.02","0.25","26"
"1271","B,R","4","Garna, Bloodfist of Keld","uncommon","Creature","0.35","0.2","0.21","0.13","0.03","0.23","26"
"1272","B,R,G,W","4","Bruse Tarl, Boorish Herder // Ikra Shidiqi, the Usurper","mythic","Creature","4.49","4.23","4.29","2.13","0.65","0.45","26"
"1273","G,U","2","Verazol, the Split Current","rare","Creature","0.49","0.25","0.35","0.1","0.02","0.57","26"
"1274","W,U,B,R,G","5","Cromat","rare","Creature","3.99","3.71","4.29","1.51","0.02","0.26","25"
"1275","W","1","Skrelv, Defector Mite","rare","Creature","2.99","1.99","3.21","2.76","0.03","0.48","25"
"1276","W,B","5","Firja, Judge of Valor","uncommon","Creature","0.35","0.21","0.21","0.02","0.03","0.0","25"
"1277","G,U","7","Omega, Heartless Evolution","uncommon","Creature","0.35","0.18","0.21","0.06","0.03","0.55","25"
"1278","W","2","Eight-and-a-Half-Tails","rare","Creature","0.79","0.61","0.71","0.32","0.02","0.27","25"
"1279","B,R","3","Lagomos, Hand of Hatred","uncommon","Creature","0.35","0.2","0.21","0.09","0.03","0.26","25"
"1280","W,U","3","Abuelo, Ancestral Echo","rare","Creature","0.49","0.25","0.35","0.16","0.02","0.2","25"
"1281","R,G","4","Hugs, Grisly Guardian","mythic","Creature","2.49","1.03","2.5","1.05","0.06","0.25","25"
"1282","U,B","3","Safana, Calimport Cutthroat // Dungeon Delver","uncommon","Creature","0.35","0.2","0.21","0.1","0.32","0.3","25"
"1283","G,W","4","Rip, Spawn Hunter","rare","Creature","0.49","0.25","0.35","0.12","0.02","0.21","25"
"1284","W","2","Sram, Senior Edificer","rare","Creature","3.49","1.99","3.21","0.82","0.03","0.3","25"
"1285","R,G,W,U","3","The Fourteenth Doctor // Clara Oswald","rare","Creature","139.99","119.99","128.8","82.3","","0.93","25"
"1286","R,W","5","Archangel Avacyn","mythic","Creature","2.49","1.79","2.5","1.34","0.02","0.2","25"
"1287","R,G,W","6","Phabine, Boss's Confidant","mythic","Creature","0.99","0.5","0.71","0.31","3.94","0.29","25"
"1288","B","4","Gisa, Glorious Resurrector","rare","Creature","3.99","1.67","3.57","1.7","0.02","0.75","25"
"1289","B","5","Seizan, Perverter of Truth","rare","Creature","1.99","1.29","1.78","0.36","0.02","0.2","25"
"1290","R,W","5","Quintorius, Loremaster","rare","Creature","0.49","0.25","0.35","0.12","0.02","0.0","25"
"1291","R","3","Vaan, Street Thief","rare","Creature","0.49","0.3","0.35","0.23","0.02","0.31","25"
"1292","W,U","3","Volo, Itinerant Scholar // Folk Hero","mythic","Creature","0.99","0.39","0.71","0.24","","0.12","25"
"1293","B","4","Balthor the Defiled","rare","Creature","16.99","11.91","15.74","8.11","0.72","0.0","25"
"1294","G,W,U","3","Angus Mackenzie","rare","Creature","329.99","237.01","339.89","44.39","0.04","0.64","25"
"1295","B","4","Gonti, Lord of Luxury","rare","Creature","0.49","0.25","0.35","0.1","0.02","0.55","25"
